address, token_allocation
tz1Q5gctCYDhh6FKCbAHThsjey2LChzXmkRT, 150.451354062186559679
tz1Q86tz2HeTL6iwHVcYe7nGUN4zSU545nWf, 150.451354062186559679
tz1QaKxkKUWj8hpzZdF4hZAeYqTQRGJpAQu8, 300.902708124373119358
tz1QaoDT9XpiJejGd1SJneWjnrrycRzG8t77, 601.805416248746238716
tz1QcSHXmn1XYvruxn6tqSCzz3ikfAKn4qPP, 150.451354062186559679
tz1QDp8TCD9dJgWoszxo77K6QukSTubjqd2C, 300.902708124373119358
tz1Qi31WujC58TRRqMsLA5qukRvxnps6zhhU, 150.451354062186559679
tz1QKmewVc3nMi2MHBqeeowPHtffr3YyLxms, 150.451354062186559679
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ, 451.354062186559679037
tz1QNQhdKSZYDdF8up6fzn5dKkmD32hboGXm, 150.451354062186559679
tz1QoX2rtnpKq3MxJ21E9NcEKxqPL4dKsEcn, 300.902708124373119358
tz1QoX2Z9y87yRg2kMVWzFquMUJrtHUes4wY, 150.451354062186559679
tz1Qp3iPKDQx1niGVjARvzrsC98xEhUQAvFY, 150.451354062186559679
tz1QppHuA9TUoFN5Ek2ZSmRPdU1xQiwRSnPb, 150.451354062186559679
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i, 300.902708124373119358
tz1QRm2TJKnarZ9tbL5CNjN4Ltq9pJtytuk7, 150.451354062186559679
tz1QRmTnSnfQQ9eXHUKN6dfp55xZyEh9Ck4X, 300.902708124373119358
tz1Qs93gzEve9EqZk4zhBzPp9BdAssDJhdoJ, 150.451354062186559679
tz1QwuQxv1DwnzCEDP51UTvYFgop6nePAXPH, 150.451354062186559679
tz1QwZgNgPc3fFCCNLbrmjfB3Czms4qaobyA, 150.451354062186559679
tz1R2fzTGLU1PuuMasBdnxa2DZfXGoajBNhi, 150.451354062186559679
tz1R5vPZGvtYMjoozLr9famL2UcbKzPAuAXb, 150.451354062186559679
tz1R6c21GNqpDHhxfktn5sFbj2P3jopELuLi, 150.451354062186559679
tz1R6EXCZma5WocdnVx4qo8eSv283jVrtq2p, 150.451354062186559679
tz1R6mtcAQwBTK9YpSqRL9y2a6JZWgDkBm6M, 300.902708124373119358
tz1R9SnZgAScPWGbY16PjekoNH7rG4AdDY1J, 150.451354062186559679
tz1R9YvicdSNHkYyqTjj6JVauDMkFXWAs51q, 150.451354062186559679
tz1RaAwq6xUWAd1YitcqigFqy6jyrhujx9G5, 300.902708124373119358
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf, 300.902708124373119358
tz1Rb2U9TbEkYVQM412wBzBbMbnqX2r4CTXs, 150.451354062186559679
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg, 300.902708124373119358
tz1RFUjzPENm3vF7quaxfELQCfNTCSjAsFdA, 150.451354062186559679
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6, 451.354062186559679037
tz1RGYjCner1m5utuaoLCEhMRYperbpfC4oA, 150.451354062186559679
tz1RJf644pa7QAZqKzrPQGiYQPyubXarC4cv, 300.902708124373119358
tz1RKFh552rxCpu41nM8CkZF2SrbXAHx1kHP, 150.451354062186559679
tz1RmNhtbAHyGnouU9ohsPnt9c7bdbXZT6rF, 150.451354062186559679
tz1RmPNzio2JFSecq8W1bohHsRFxetW3WTsF, 601.805416248746238716
tz1RPJZCCaXzywaZbUQ1AShwDGW2eqqopqio, 300.902708124373119358
tz1RqPXzNXcCAFiKy1o7aWmeSQb5fXCjywcN, 300.902708124373119358
tz1RQSPkayG6f7kZHRzkbrDF2afC3z79Y7ho, 150.451354062186559679
tz1RrNFg8Pm4WXEpzsrb6YeGZeib6moPn849, 300.902708124373119358
tz1RSQ8MiXbeJhH86YSieazCP2oZzWtuMsRx, 451.354062186559679037
tz1RV8NPxcqv5HVUrj5TBaDJCj83BN9SLTrW, 451.354062186559679037
tz1RXevdVHRjueQCfLDt3sVDYyb8x51TtEfh, 150.451354062186559679
tz1S2V9AHVV8ra85VjC3uToyJdZND9gT2qhj, 150.451354062186559679
tz1S4Sp3WtEz3MfdBjiaRWEAG3ZDSngAR5L6, 150.451354062186559679
tz1S9h681gzCr8cNfoVUgdc6CYqniXWA6Est, 150.451354062186559679
tz1SAnXjbvHpxCbdhHGgLHccFYvy6s3mPDaN, 300.902708124373119358
tz1SBF19iLiCc8dNpKe1Ym9juSAKaTPyeypF, 150.451354062186559679
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B, 451.354062186559679037
tz1SC9G4trWAEkVKQVhe7iAV2CrWrvs6kjaE, 150.451354062186559679
tz1SDkpCxz9hu9DLzKe2HQRdRtaFTHeiibQk, 150.451354062186559679
tz1SdKt9kjPp1HRQFkBmXtBhgMfvdgFhSjmG, 150.451354062186559679
tz1SEEQNGjxP3SC8biDWMMHwgpYk1aeiQDyJ, 601.805416248746238716
tz1SEox4m6JwzUjLL2daQMKU7XDrvsEukR7X, 150.451354062186559679
tz1SGPStfd9v5upQUxRiHPC9666X4FpVAmK4, 752.256770310932798395
tz1Sgzrh2iCYg5Jm8C7PgXQich5aZmjkDGWp, 601.805416248746238716
tz1SHW2PUfV6PzS9jsJmHCCLTE6qHRNwwGbZ, 300.902708124373119358
tz1SJM9p8T4dgahdyZFTvtVx7HT6p9p9BVJW, 150.451354062186559679
tz1SLvRxfc6NFQBwkPBgXNjkeJP9S9JUrDT7, 150.451354062186559679
tz1SMoz8tsJzeQPtGhPEjPnanQMvFc5KitVh, 300.902708124373119358
tz1SoncZkvJZAbGxaJBuQ3ZuT3Sc2bKAEg8C, 150.451354062186559679
tz1SpRwsAdsWshBeugtEaWD5PhesgzRvHVrn, 300.902708124373119358
tz1SQQyuCQzYZXx7u7qoShV5XjYW8HjDvfBf, 150.451354062186559679
tz1SR5Aobw3zhpHgp5QPdZRkCcWZGsfDY6Vo, 300.902708124373119358
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S, 300.902708124373119358
tz1SRqikWtR2KNpugCApreA9QeZuqh8swQMa, 451.354062186559679037
tz1SsYVf2h1PLq9gerxgZPaE24wUZ3pt1k6t, 300.902708124373119358
tz1SUgyRB8T5jXgXAwS33pgRHAKrafyg87Yc, 300.902708124373119358
tz1Sv2XMQNxcAqyqyyv42FHjf3EGwJ3Godj1, 150.451354062186559679
tz1SVBnhVm7vUU1dWenzYt1SEcbFq1cJvZ9T, 150.451354062186559679
tz1SvMHKyNA2GsDqCs9ADSegZvKtoq2ergyS, 150.451354062186559679
tz1SyjC2R1MUtpqwEnzViKrtaKokdpN7NBg5, 150.451354062186559679
tz1SZvFfWyKfzRpxskgFmFd4oXQrRHz8kfWH, 451.354062186559679037
tz1T1u1CET7ek19f5P59vCdjTNFWAscYQ5ct, 300.902708124373119358
tz1T3hDgHXWvzC7NCUa3sjx5mFkEa3BDujqJ, 300.902708124373119358
tz1T5GmdYXDWwbhBrU7RubT7Z2dmz3ZmKwCE, 752.256770310932798395
tz1T76AfmL7nwFS1MbnvrNuKthDNsHdSixm8, 150.451354062186559679
tz1TAQ38nTAVbwiriFjqypHdamZfU2dth4t9, 150.451354062186559679
tz1TexiiVDuXchjW3XfkYb8epPznMrsSj6oF, 300.902708124373119358
tz1TgtGGP3TDUMnUw4UzRTZHrsmzsSKraau7, 150.451354062186559679
tz1TiJBTfVoXxregtdgCs1rYd55APXSAmniz, 150.451354062186559679
tz1Tnjaxk6tbAeC2TmMApPh8UsrEVQvhHvx5, 300.902708124373119358
tz1TNyGDAxGn2t4EDh5JK9Xu6KKaS3FeGViH, 451.354062186559679037
tz1Tpms3fccT8x1pVY9BQKgnvppew71pTDDd, 150.451354062186559679
tz1TQBKnPwq8fDCYoWEaNM95nnUyQ8LjtNf1, 150.451354062186559679
tz1TRrpXyABLU7RfM1fR5AbFM4g3F71KpKVS, 451.354062186559679037
tz1TrvRTDo7KBu1Acc5j12R8D6anAHeM9Tdp, 451.354062186559679037
tz1TTHPG3zAwgAMX5tfB3EAFhUSEo1p1S8mP, 150.451354062186559679
tz1TtLSSFGrP1796nyd1ZhGH3o1AVitoukLj, 300.902708124373119358
tz1TTRdaS9GV7Vzd6ryHVn9XYNbDGhfW16pp, 150.451354062186559679
tz1TVZgy4rejPUkEF3bsxLGNCp6H4gz4PaGf, 150.451354062186559679
tz1TwG24jP7Sow6uq8554A6AUSxwtMQk9sp8, 300.902708124373119358
tz1TXwJMAm2XcTpYTj2XHCEkQCCzqGtR3MRi, 300.902708124373119358
tz1TyFk65owRQ9GZhjp8Ae1AhHwkyQVVbXoL, 300.902708124373119358
tz1TytGkY2yPbMK3c5oyvjNmHxHkz5HPpR18, 150.451354062186559679
tz1TZF1AEUQTA1XVJsyt39XrZ7X3KgJrdMux, 150.451354062186559679
tz1TzwsATfg9gmap9SQvEUE1bjtS3KVvu35z, 300.902708124373119358
tz1U6R3G9mF8n9qH5mhrMZjgJTMKAEYb9Uw7, 300.902708124373119358
tz1U9RY2mXmwAaSSm67rEy49N5YE1Rs7K223, 150.451354062186559679
tz1U9TaTZHgULoSpmuQzYr9NDNBxsAfiqLi4, 150.451354062186559679
tz1UAuVzdHizWaLbDB61sicJpzz86U4BzWmw, 150.451354062186559679
tz1UcwKfokzWm6g2jpnVVqjRBd9iFJQHhH2m, 150.451354062186559679
tz1UDKnaDnazvt3tT9pdAot3VZ9eSTohK1LU, 150.451354062186559679
tz1UFF5DSDDtk3fM1ewaLvVG6fhaAeCdgYEt, 752.256770310932798395
tz1UGcoyfZj3QaKkLXuQSXgBA7urSBjDDvXe, 150.451354062186559679
tz1UGuKv6PzgVbofb42VgeRwDwsVN47UpuZB, 150.451354062186559679
tz1UHFZH9D324xpUaLFnRoCN6wncDd7fCTpx, 451.354062186559679037
tz1Uj3ZmNhjvzC5YtiVW1Yw9KmhwkQEBABTm, 150.451354062186559679
tz1UJd94Mz9pyLzfC8SAZvTdDHUs5qkFvucK, 601.805416248746238716
tz1UJk9WAnjFS5fNSsDDrxjCXnNZ89PqYcZp, 300.902708124373119358
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA, 451.354062186559679037
tz1UmisgoJcCcHouD8Gzfj3ZJrHMUJSyPbQH, 150.451354062186559679
tz1Un4jjSLqxu2p3bZnAhRhFvcA5j8kPeU4Q, 300.902708124373119358
tz1UpBrpg5hKGY3ugnSTaVHXGKbDNEraN2cX, 150.451354062186559679
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy, 150.451354062186559679
tz1USBJ4HRxuvrVUqaxALcdXaRs8AC1PdYjM, 150.451354062186559679
tz1UU3TTSqaLpmJBSP3YsjuUavmps2J22C94, 150.451354062186559679
tz1UVbZj97XFLZfvXGF6i1UcodUCqdontCJZ, 300.902708124373119358
tz1UVjnYXp5DZaCX3JZvxQQqxKnXaVMYAYZD, 300.902708124373119358
tz1UVSt6w1K7SUDNbr2NjnqSaYf9PRn4E1bD, 300.902708124373119358
tz1UVTMhbMiSETKCxFi413yZ7imF1xeyt3fV, 451.354062186559679037
tz1Uz7FsJ8yJLkCpQyTvfo1TEZLKiVQERkEe, 300.902708124373119358
tz1Uza3jMhipiQMtmeEidizjbSqnqZMQyRv7, 451.354062186559679037
tz1Uzm53vPr2Giyi32yT9GUvBErKqHPBjvQL, 752.256770310932798395
tz1V2ihqFHKX41Csdvn9smBivDAu3iHBR4MM, 150.451354062186559679
tz1VaWs34HNbex6r5T4QPUgC6oSnKkvgvTWb, 150.451354062186559679
tz1VCHt64845gjvAC9DicPt6WrvhHASKNytr, 300.902708124373119358
tz1VCnzbTo1wQjrdtGE5uEahkZqjxvfCfU6S, 300.902708124373119358
tz1VdkRmdVwSJpbZgBWuBbLBg4HNwEGEZT1E, 150.451354062186559679
tz1VdZtR6qFJLqmWxQE9A9eBrFD5rbpqLM5j, 300.902708124373119358
tz1VESLfEAEwDEKhyLZJYXVoervFk5ABPUUD, 451.354062186559679037
tz1Vi2KL4D739LZnjxqnkqSMsyoW541MtFs5, 150.451354062186559679
tz1VjYmQHw4QE6tYTQLLfWNjqkUNwMC7YPoF, 150.451354062186559679
tz1VLGH7SJ4HA6kDXRiHYqVFkn2btjnoxqib, 601.805416248746238716
tz1VMW2abkMAF88M1zvikhPwPgKZtEHKzXXN, 601.805416248746238716
tz1VnXCALwSCihScu984A3dbY6XXLzDqJWa1, 150.451354062186559679
tz1VokTq5w2ngWQtfwzF6pyB24Ro6C692Wez, 300.902708124373119358
tz1VPBPt5JXudRcexm6pgiN3peuVBaYrfHmi, 150.451354062186559679
tz1Vq5mYKXw1dD9js26An8dXdASuzo3bfE2w, 150.451354062186559679
tz1VRjXZHZjqxjwVYyBdGGRBYGEJncuJcKMQ, 150.451354062186559679
tz1VSEJ4DendnD8EDj7wwdYBrupfUGq48uer, 150.451354062186559679
tz1VThdg8okUnzjZUDo6iEHQpj7AfjUQ4Sg4, 150.451354062186559679
tz1VtJh8Rjb8RbZu5WvUyD6VZ4qqU8VpSFe6, 451.354062186559679037
tz1Vv1E7bLHFnLVNzBeJRddshndntEiRat4e, 150.451354062186559679
tz1Vw1tsHuRYaCuk341eUzPfK7oj6FFcs6c9, 300.902708124373119358
tz1VXAAqokxhhf5iwfvkJ8tRukgVLN8BVyce, 150.451354062186559679
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK, 300.902708124373119358
tz1W6VppMPG5DrirmXETxo3HtchkeuuGKoGa, 150.451354062186559679
tz1W99qh26X5p1AP2EHU8KUDNJsuwWw5jknz, 150.451354062186559679
tz1WaDeDu4iQLdtb63rFaiwz9ghJJvWfwfsc, 150.451354062186559679
tz1WBMWCwjuFSsiiLUWKEQHEACNEat2S3EsD, 150.451354062186559679
tz1WDtMQdggPNJvQVvVBSS8cHTKy1aLLWBag, 300.902708124373119358
tz1WeKH4iJ4PVxKeVYwCoRUZNW9f9vFq1QXq, 300.902708124373119358
tz1WesAWyTc8yMZy6Z3PCwz8GYXqFawGifqm, 150.451354062186559679
tz1WfywmB9V1F3nMv7DQrKhCppPLFnHC3d7m, 300.902708124373119358
tz1WGf8gCAX5mWG79KZSVy6pCwzJpBgMC1CN, 150.451354062186559679
tz1WGMbfVnzVSTD8oNgZA8feaYvNvBYzSVmD, 150.451354062186559679
tz1WHUWCMqVqq5AagGN5DrytqWz88tYgedUr, 300.902708124373119358
tz1WidyAU8wuyG25Pd7b93bcx9hMu7W9Pea8, 150.451354062186559679
tz1WMFtCLLeRiayH19ZiaErKq4Zu9p5N73Sr, 300.902708124373119358
tz1WNk2o2hJvzjuZRNmZQwjLQuv24wDv1zjU, 150.451354062186559679
tz1WrZ2Th2eCuq5NuZb8nHXPJUjaBE25Uwgv, 300.902708124373119358
tz1WT27PugwGBtre1hsj6BHmbAK2qQsVbRDo, 752.256770310932798395
tz1WTb67VvXjMievFACoRZ7ABfvPkA9E9yjs, 300.902708124373119358
tz1WTFspeogAswLUyxUKrLKxmrCZ2aRqhSYz, 300.902708124373119358
tz1WUTBHw2R6pUpChVYiPtBgce2UExjPawAL, 150.451354062186559679
tz1WW1xr4mdTif7jorgVr7aqY3YnnJPSDXj7, 902.708124373119358074
tz1WXkHhhmzH77m6pPpFvrACc89jazQoxKzT, 300.902708124373119358
tz1WXvtudd5JjFrMHrhrCPiiv7FnWbXf1uDZ, 150.451354062186559679
tz1X1RB2NczpcVbohg4v2ix9yR8b9PMVdjf6, 150.451354062186559679
tz1X1sEEtFA7Jr66Pu65m1GUf8Aqx5pXajKW, 150.451354062186559679
tz1X6ADVxP37XjYppBHMLVRJQwmxA2YxztbQ, 451.354062186559679037
tz1X8AQxtn4KzBwMZ6MZUVFDcACrfnyfYhDg, 150.451354062186559679
tz1XAFvpynqgRBizrYs12fBt563NSHm9FWve, 300.902708124373119358
tz1XbmhVLdDgsihnVoyn6aTRMURJ87YEbG9B, 150.451354062186559679
tz1XD1xSVzgY8Qs1id1kNyFJDbv9e9pNMe2c, 150.451354062186559679
tz1XisBzUGgCmvC7pNS6hxvQ5hMvXUTd1p7D, 150.451354062186559679
tz1XLSGfn5pFH7hh1W29CPSYqi1eQvKxQo1j, 150.451354062186559679
tz1XmqF5gnTjgE6Cxu5CzaT5H7vXiFfihe95, 300.902708124373119358
tz1XRiWaNuhQXm9ZSFrUYiT3sSAJG4iwD3iK, 150.451354062186559679
tz1XrThJDztPJoJEKbYXqaDxFzwp1Adbo1F8, 150.451354062186559679
tz1XRTNgXgWmR4PqxZpiB6HZJ8Siz3M2JAim, 300.902708124373119358
tz1XrwX7i9Nzh8e6UmG3VnFkAeoyWdTqDf3U, 752.256770310932798395
tz1XsGfTaYiHhrxWaZ4bxqdZNP7azZMMLXFn, 150.451354062186559679
tz1XT3SAzJh47s5DxMJud63MWnvDftqWFtS3, 150.451354062186559679
tz1Xtw4QseYemiFGrxUyVD3XCZeuou5nmoXp, 150.451354062186559679
tz1XUCMAcjkUKnxyebTFLrgo1DDwZdhwpmK4, 601.805416248746238716
tz1XURNKubUTyRyKcr4sm6bFb1UtD3PSxMAp, 150.451354062186559679
tz1XuzzMTz1LhqbRPy9uxfRkccSxju3v8Y4j, 601.805416248746238716
tz1XXDpFMffg3VTk4hSto6pXtk1BxwwxJ3H9, 150.451354062186559679
tz1XybL3snBTHxyJaM6CkE1aMQPh95Ra4j9k, 150.451354062186559679
tz1XYh8aN8MdCGKKhKgKwuT1duedWn22hqBt, 150.451354062186559679
tz1XYkmAHtkZFjZLdWNoL2BTqUws4oD4H1PR, 451.354062186559679037
tz1XzerbE8PQfpmkRERWAE3iHxVzJ2jMb7ii, 150.451354062186559679
tz1XZHusEWRoEE7hANEMixVGFWjSemc3heyh, 150.451354062186559679
tz1Y4cGsQd26rAkCxegZvUunnvfXxJvDNSmF, 300.902708124373119358
tz1Y788YMA6Qgc4fLgWYEpuR31mZtVtDBcLT, 150.451354062186559679
tz1Y7cYM2HNdyGbMDwCujBm8ArMeSSvHZHuj, 300.902708124373119358
tz1Y7kGA8vLAwBkZfTgj4MJS4zgHXSmMn7tW, 300.902708124373119358
tz1Y8qsUP6cZdxAxcTQRZyXAkEg1yiCa2NCs, 300.902708124373119358
tz1YaPLZuVmZaKB69BjJXKUDgNaZrxBR4Lfn, 451.354062186559679037
tz1YCsSaNyBejukNKvdvmv88EzP6AMgdGV1t, 150.451354062186559679
tz1YFf88w1azuHnVVb7PriaRMcuDjQoit4kR, 300.902708124373119358
tz1YHWL72KHVVRGxPfEA2r1jtLtuCmjM4hgW, 150.451354062186559679
tz1YjsPAFc2RmuKa784bkeQhdVLzbnRVtB7c, 300.902708124373119358
tz1YkPeYATuSD36FLBhCQsG4rCd8EWUwy3Jq, 300.902708124373119358
tz1YkVzUhf7YB9Dpfac1JCbqpxkxXrotQJeM, 300.902708124373119358
tz1YLXAiSBFcQ5zRT9mKUiqhbnmaq4EVcHxa, 300.902708124373119358
tz1Yoe8QLauwLiYB6bpDo6tXNtfidrrcUyCx, 300.902708124373119358
tz1YpsY3TYSPeyGfCWj3XJ4U8Qu3FpGpefpp, 150.451354062186559679
tz1YPwsoimj6u1yEhWHb3ok1jckWPLcTfJZD, 150.451354062186559679
tz1YqsEWdPxBmqVKsJircrwBmCmZDtHAgHzp, 752.256770310932798395
tz1YQXd4LjZfDaKRvSTwBEwgggREFfX95JUc, 150.451354062186559679
tz1Yr8wx6afTmCjBhHQBrxDSr8CXEwsf1qWo, 150.451354062186559679
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9, 150.451354062186559679
tz1YSwscBZCf26kSPvqsnUdhnS4XQD6mAjcz, 150.451354062186559679
tz1YT4u9DnGFiRM8AXXACY8LWuV1rW3A2hFb, 150.451354062186559679
tz1YtADQDGF7EYc45aUR4ftMRCL3rgXkqwDK, 300.902708124373119358
tz1YtCgmoiNhDcP6CY4WMC2TturcZjfh72xt, 150.451354062186559679
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez, 150.451354062186559679
tz1Yx8y6ynAEik7FqmZm8pyxmXz92w3XrWzV, 300.902708124373119358
tz1Yy5kcjxj8HkyTRzYCgB6qBfKY6ApbyxBt, 150.451354062186559679
tz1Z1xRcvcqPPqja34fWNd1StABUV38LnbpW, 150.451354062186559679
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV, 601.805416248746238716
tz1Z4HEApoZ8Yum7RTc94Nqt2eepRcHFSqcQ, 300.902708124373119358
tz1Z4xVY4HrA3z51qwFLfD9KPxg47wxskndP, 300.902708124373119358
tz1Z6nhkXDgJjDzSpDEX5g2o1ris8Ga4xjDY, 150.451354062186559679
tz1Z8GiVm3rX2uNia934LLRHYJuuoCUt1gQq, 150.451354062186559679
tz1Zc6pKfoK919rjngFFtwGBRyHZSey2eb9Q, 150.451354062186559679
tz1ZcbwkAeMs4vHveeQkn8G1mbJAPDSeYQ7P, 300.902708124373119358
tz1ZD5nQNtzgTzZxHgxgFuGo9CNBuGJHVRXu, 601.805416248746238716
tz1ZDDHc1YycDdwQezjVDVCSfSB6A1xH3YxG, 300.902708124373119358
tz1ZdpmKkqKNAWYvc7MudCgNeDqSp5E4CfXk, 150.451354062186559679
tz1ZEAfCkK3hJAbTATBF6jXmjPdhr5ZkNduu, 150.451354062186559679
tz1ZeRsv3qTfoKAzfaJLSGtqXpnJeUTM8BHg, 150.451354062186559679
tz1ZfJqETo1V8rdvyWCCtkMJDn7QKCSSn1ed, 150.451354062186559679
tz1ZfxjoBeGkRG7zLgyH6gnYVNAL9KQwRnCB, 300.902708124373119358
tz1ZgvuhCzv2JVwt5NDqDkigebaR4ufJeSwR, 150.451354062186559679
tz1Ziaxoio55wxE9UWpXnaMgRtSN3VBhgGTX, 300.902708124373119358
tz1ZJWZHTJwSmvh5aFQXBTYQEvVF8dxdno99, 300.902708124373119358
tz1ZKjHfnw7pWTkfJMwGguDBqr6vngFH68ci, 150.451354062186559679
tz1ZLPbUr9de1Heuw2ey95wqd45MZzhFDWWz, 150.451354062186559679
tz1ZMTKC3VXXjbYCUHRiyn1REeJXiznh6QgL, 150.451354062186559679
tz1ZngtWnErurc97WWAybgLz3aJ4ojhQssSt, 150.451354062186559679
tz1ZNxMa8XsMa8JTv776X9iCETcNoo4SY629, 150.451354062186559679
tz1ZQDgKHTotT9R5SURWDJw1kD2phLn4Ncp1, 451.354062186559679037
tz1ZsYhGDQDv4n8FzCX2yaYRBh7FRu8ktM3B, 150.451354062186559679
tz1ZuiTWKXKqYfzFPaSaAG3Huf9QM1AdZ1pJ, 150.451354062186559679
tz1ZutSZgCHEzxspXyoSYSREhwHh5g4PM8hN, 300.902708124373119358
tz1ZVf8D4Fe5Kz1yY7HSYUwf4bMurrzwhsGc, 601.805416248746238716
tz1ZvvmZZNR9e7b2Ygtp5hguWs5yA6T3iVyX, 150.451354062186559679
tz1Zvy3bKQWdv5mV5iiGKCpNdwmSYHDg5oDA, 150.451354062186559679
tz1ZW1Z6YqZKjeCbb5LVTWJ7UaSTooXmMajq, 752.256770310932798395
tz1ZXeFfsL3pe3jnUWLe9fe2qX4f8KQRsu8N, 300.902708124373119358
tz1Zy8XZvaEeAbPHNeXKpL7t47PXRqKkkW6v, 451.354062186559679037
tz1Zya25zMcv5a5UbYyLYVuES7SA5eWcis5b, 300.902708124373119358
tz1ZzWKeubMQJaHs6VcM1j12ty71CmXdM7ux, 300.902708124373119358
tz28TEDQtxMmoi4ji4A1iYK8hdLLuUAzCbhk, 150.451354062186559679
tz2AfxrUdVASvdxaDqh3FCJmdrXrjP9W9q9k, 150.451354062186559679
tz2CrWArLr8eRCj6mp6yYQAKshR9MuyaK3Qu, 150.451354062186559679
tz2DsS3zeg4pqoUnRPHxvuRSuQrjDnTZcTNJ, 150.451354062186559679
tz2HvBoCABjT3kwS4qQGmDdDc1oFk94n8DrT, 601.805416248746238716
tz2M9C5x1KoZGoQ9xEY6fQ6Xwbe2GU1RTzRx, 150.451354062186559679
tz2MKjqSWfFpQhVhZrLAWteVg9k5cBPZeuq5, 150.451354062186559679
tz2NXn1uhqMbfwSJ3w2Q6ymrPQkF45BxPu9L, 150.451354062186559679
tz2QMBs25ZDBDczPQ5qDzAsvep4NSUKgVvF7, 150.451354062186559679
tz2Tdzg9fBGWxti87romXRcxiZu8M1bYB3Hj, 150.451354062186559679
tz2VarjWds6jQ9rgD1BsKVqfoD6DbMYRmMs5, 300.902708124373119358
tz2VDFmUhzQRZNaasQDu2DvEwqiXr8wiueU3, 150.451354062186559679
tz2VG86MBg1rwqXmwj4yXTLNJJarVoUEUKiE, 150.451354062186559679
tz2WfHbdXWQ5wQLKfSkvqbaupvsith7gv6Vy, 150.451354062186559679
tz2WqrBSpjhmx5Ea3MCrpc7TuybbCXb7hChy, 150.451354062186559679
tz2WYko4XXaV4B5mzjguTeRkkgw8LyB2jA2d, 150.451354062186559679
tz2X8pc43fTwS6p8erjSNp269JT3wQt9J2h2, 150.451354062186559679
